match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target
981003,968923,"52nd match:Delhi Daredevils v Sunrisers Hyderabad at Raipur- May 20, 2016",Delhi Daredevils won by 6 wickets (with 0 balls remaining),Sunrisers Hyderabad 158/7 (20/20 ov); Delhi Daredevils 161/4 (20/20 ov),20/05/2016,Raipur,52nd match,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,,6,0,Sunrisers Hyderabad,158,7,20,20,Delhi Daredevils,161,4,20,20,,
981005,968923,"53rd match:Rising Pune Supergiants v Kings XI Punjab at Visakhapatnam- May 21, 2016",Rising Pune Supergiants won by 4 wickets (with 0 balls remaining),Kings XI Punjab 172/7 (20/20 ov); Rising Pune Supergiants 173/6 (20/20 ov),21/05/2016,Visakhapatnam,53rd match,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiants,,4,0,Kings XI Punjab,172,7,20,20,Rising Pune Supergiants,173,6,20,20,,
981007,968923,"54th match:Gujarat Lions v Mumbai Indians at Kanpur- May 21, 2016",Gujarat Lions won by 6 wickets (with 13 balls remaining),Mumbai Indians 172/8 (20/20 ov); Gujarat Lions 173/4 (17.5/20 ov),21/05/2016,Kanpur,54th match,Gujarat Lions,Mumbai Indians,Gujarat Lions,,6,13,Mumbai Indians,172,8,20,20,Gujarat Lions,173,4,17.5,20,,
981009,968923,"55th match:Kolkata Knight Riders v Sunrisers Hyderabad at Kolkata- May 22, 2016",Kolkata Knight Riders won by 22 runs,Kolkata Knight Riders 171/6 (20/20 ov); Sunrisers Hyderabad 149/8 (20/20 ov),22/05/2016,Kolkata,55th match,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,22,,,Kolkata Knight Riders,171,6,20,20,Sunrisers Hyderabad,149,8,20,20,,
981011,968923,"56th match:Delhi Daredevils v Royal Challengers Bangalore at Raipur- May 22, 2016",Royal Challengers Bangalore won by 6 wickets (with 11 balls remaining),Delhi Daredevils 138/8 (20/20 ov); Royal Challengers Bangalore 139/4 (18.1/20 ov),22/05/2016,Raipur,56th match,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,,6,11,Delhi Daredevils,138,8,20,20,Royal Challengers Bangalore,139,4,18.1,20,,
981013,968923,"Qualifier 1:Gujarat Lions v Royal Challengers Bangalore at Bangalore- May 24, 2016",Royal Challengers Bangalore won by 4 wickets (with 10 balls remaining),Gujarat Lions 158 (20/20 ov); Royal Challengers Bangalore 159/6 (18.2/20 ov),24/05/2016,Bangalore,Qualifier 1,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,,4,10,Gujarat Lions,158,10,20,20,Royal Challengers Bangalore,159,6,18.2,20,,
981015,968923,"Eliminator:Sunrisers Hyderabad v Kolkata Knight Riders at Delhi- May 25, 2016",Sunrisers Hyderabad won by 22 runs,Sunrisers Hyderabad 162/8 (20/20 ov); Kolkata Knight Riders 140/8 (20/20 ov),25/05/2016,Delhi,Eliminator,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,22,,,Sunrisers Hyderabad,162,8,20,20,Kolkata Knight Riders,140,8,20,20,,
981017,968923,"Qualifier 2:Gujarat Lions v Sunrisers Hyderabad at Delhi- May 27, 2016",Sunrisers Hyderabad won by 4 wickets (with 4 balls remaining),Gujarat Lions 162/7 (20/20 ov); Sunrisers Hyderabad 163/6 (19.2/20 ov),27/05/2016,Delhi,Qualifier 2,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,,4,4,Gujarat Lions,162,7,20,20,Sunrisers Hyderabad,163,6,19.2,20,,
981019,968923,"Final:Royal Challengers Bangalore v Sunrisers Hyderabad at Bangalore- May 29, 2016",Sunrisers Hyderabad won by 8 runs,Sunrisers Hyderabad 208/7 (20/20 ov); Royal Challengers Bangalore 200/7 (20/20 ov),29/05/2016,Bangalore,Final,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,8,,,Sunrisers Hyderabad,208,7,20,20,Royal Challengers Bangalore,200,7,20,20,,
1007655,1007665,"1st T20I:Zimbabwe v India at Harare- Jun 18, 2016",Zimbabwe won by 2 runs,Zimbabwe 170/6 (20/20 ov); India 168/6 (20/20 ov),18/06/2016,Harare,1st T20I,Zimbabwe,India,Zimbabwe,2,,,Zimbabwe,170,6,20,20,India,168,6,20,20,,
1007657,1007665,"2nd T20I:Zimbabwe v India at Harare- Jun 20, 2016",India won by 10 wickets (with 41 balls remaining),Zimbabwe 99/9 (20/20 ov); India 103/0 (13.1/20 ov),20/06/2016,Harare,2nd T20I,Zimbabwe,India,India,,10,41,Zimbabwe,99,9,20,20,India,103,0,13.1,20,,
1007659,1007665,"3rd T20I:Zimbabwe v India at Harare- Jun 22, 2016",India won by 3 runs,India 138/6 (20/20 ov); Zimbabwe 135/6 (20/20 ov),22/06/2016,Harare,3rd T20I,Zimbabwe,India,India,3,,,India,138,6,20,20,Zimbabwe,135,6,20,20,,
913633,913595,"Only T20I:England v Sri Lanka at Southampton- Jul 5, 2016",England won by 8 wickets (with 15 balls remaining),Sri Lanka 140 (20/20 ov); England 144/2 (17.3/20 ov),05/07/2016,Southampton,Only T20I,England,Sri Lanka,England,,8,15,Sri Lanka,140,10,20,20,England,144,2,17.3,20,,
1025983,971665,"1st Match:Trinbago Knight Riders v St Lucia Zouks at Port of Spain- Jun 29, 2016",St Lucia Zouks won by 6 wickets (with 5 balls remaining),Trinbago Knight Riders 162/6 (20/20 ov); St Lucia Zouks 164/4 (19.1/20 ov),29/06/2016,Port of Spain,1st Match,Trinbago Knight Riders,St Lucia Zouks,St Lucia Zouks,,6,5,Trinbago Knight Riders,162,6,20,20,St Lucia Zouks,164,4,19.1,20,,
994669,971665,"2nd Match:St Kitts and Nevis Patriots v Guyana Amazon Warriors at Basseterre- Jun 30, 2016",Guyana Amazon Warriors won by 4 wickets (with 1 ball remaining),St Kitts and Nevis Patriots 164/9 (20/20 ov); Guyana Amazon Warriors 165/6 (19.5/20 ov),30/06/2016,Basseterre,2nd Match,St Kitts and Nevis Patriots,Guyana Amazon Warriors,Guyana Amazon Warriors,,4,1,St Kitts and Nevis Patriots,164,9,20,20,Guyana Amazon Warriors,165,6,19.5,20,,
1025985,971665,"3rd Match:Trinbago Knight Riders v Barbados Tridents at Port of Spain- Jul 1, 2016",Trinbago Knight Riders won by 11 runs,Trinbago Knight Riders 170/5 (20/20 ov); Barbados Tridents 159/8 (20/20 ov),01/07/2016,Port of Spain,3rd Match,Trinbago Knight Riders,Barbados Tridents,Trinbago Knight Riders,11,,,Trinbago Knight Riders,170,5,20,20,Barbados Tridents,159,8,20,20,,
994671,971665,"4th Match:St Kitts and Nevis Patriots v Jamaica Tallawahs at Basseterre- Jul 2, 2016",Jamaica Tallawahs won by 5 runs,Jamaica Tallawahs 153/7 (20/20 ov); St Kitts and Nevis Patriots 148/7 (20/20 ov),02/07/2016,Basseterre,4th Match,St Kitts and Nevis Patriots,Jamaica Tallawahs,Jamaica Tallawahs,5,,,Jamaica Tallawahs,153,7,20,20,St Kitts and Nevis Patriots,148,7,20,20,,
1025987,971665,"5th Match:Trinbago Knight Riders v Guyana Amazon Warriors at Port of Spain- Jul 2, 2016",Guyana Amazon Warriors won by 6 wickets (with 4 balls remaining),Trinbago Knight Riders 162/5 (20/20 ov); Guyana Amazon Warriors 166/4 (19.2/20 ov),02/07/2016,Port of Spain,5th Match,Trinbago Knight Riders,Guyana Amazon Warriors,Guyana Amazon Warriors,,6,4,Trinbago Knight Riders,162,5,20,20,Guyana Amazon Warriors,166,4,19.2,20,,
994673,971665,"6th Match:St Kitts and Nevis Patriots v St Lucia Zouks at Basseterre- Jul 3, 2016",St Kitts and Nevis Patriots won by 58 runs,St Kitts and Nevis Patriots 203/7 (20/20 ov); St Lucia Zouks 145/5 (20/20 ov),03/07/2016,Basseterre,6th Match,St Kitts and Nevis Patriots,St Lucia Zouks,St Kitts and Nevis Patriots,58,,,St Kitts and Nevis Patriots,203,7,20,20,St Lucia Zouks,145,5,20,20,,
1025989,971665,"7th Match:Trinbago Knight Riders v Jamaica Tallawahs at Port of Spain- Jul 4, 2016",Jamaica Tallawahs won by 7 wickets (with 10 balls remaining),Trinbago Knight Riders 191/4 (20/20 ov); Jamaica Tallawahs 192/3 (18.2/20 ov),04/07/2016,Port of Spain,7th Match,Trinbago Knight Riders,Jamaica Tallawahs,Jamaica Tallawahs,,7,10,Trinbago Knight Riders,191,4,20,20,Jamaica Tallawahs,192,3,18.2,20,,
994675,971665,"8th Match:St Kitts and Nevis Patriots v Barbados Tridents at Basseterre- Jul 5, 2016",Barbados Tridents won by 7 wickets (with 8 balls remaining),St Kitts and Nevis Patriots 162/8 (20/20 ov); Barbados Tridents 166/3 (18.4/20 ov),05/07/2016,Basseterre,8th Match,St Kitts and Nevis Patriots,Barbados Tridents,Barbados Tridents,,7,8,St Kitts and Nevis Patriots,162,8,20,20,Barbados Tridents,166,3,18.4,20,,
1018869,971665,"9th Match:Guyana Amazon Warriors v Jamaica Tallawahs at Providence- Jul 7, 2016",Guyana Amazon Warriors won by 7 wickets (with 12 balls remaining),Jamaica Tallawahs 100 (18/20 ov); Guyana Amazon Warriors 101/3 (18/20 ov),07/07/2016,Providence,9th Match,Guyana Amazon Warriors,Jamaica Tallawahs,Guyana Amazon Warriors,,7,12,Jamaica Tallawahs,100,10,18,20,Guyana Amazon Warriors,101,3,18,20,,
1018871,971665,"10th Match:Guyana Amazon Warriors v St Kitts and Nevis Patriots at Providence- Jul 9, 2016",Guyana Amazon Warriors won by 4 wickets (with 22 balls remaining),St Kitts and Nevis Patriots 108/8 (20/20 ov); Guyana Amazon Warriors 109/6 (16.2/20 ov),09/07/2016,Providence,10th Match,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Guyana Amazon Warriors,,4,22,St Kitts and Nevis Patriots,108,8,20,20,Guyana Amazon Warriors,109,6,16.2,20,,
1018873,971665,"11th Match:Guyana Amazon Warriors v Trinbago Knight Riders at Providence- Jul 10, 2016",Trinbago Knight Riders won by 7 runs,Trinbago Knight Riders 151/4 (20/20 ov); Guyana Amazon Warriors 144/9 (20/20 ov),10/07/2016,Providence,11th Match,Guyana Amazon Warriors,Trinbago Knight Riders,Trinbago Knight Riders,7,,,Trinbago Knight Riders,151,4,20,20,Guyana Amazon Warriors,144,9,20,20,,
1019643,971665,"12th Match:Barbados Tridents v Jamaica Tallawahs at Bridgetown- Jul 11, 2016",No result,Jamaica Tallawahs 116/2 (10/12 ov),11/07/2016,Bridgetown,12th Match,Barbados Tridents,Jamaica Tallawahs,No result,,,,Jamaica Tallawahs,116,2,10,12,,,,,,,
1018875,971665,"13th Match:Guyana Amazon Warriors v St Lucia Zouks at Providence- Jul 12, 2016",Guyana Amazon Warriors won by 8 wickets (with 16 balls remaining),St Lucia Zouks 138/6 (20/20 ov); Guyana Amazon Warriors 139/2 (17.2/20 ov),12/07/2016,Providence,13th Match,Guyana Amazon Warriors,St Lucia Zouks,Guyana Amazon Warriors,,8,16,St Lucia Zouks,138,6,20,20,Guyana Amazon Warriors,139,2,17.2,20,,
1019645,971665,"14th Match:Barbados Tridents v St Kitts and Nevis Patriots at Bridgetown- Jul 13, 2016",Barbados Tridents won by 25 runs,Barbados Tridents 180/6 (20/20 ov); St Kitts and Nevis Patriots 155/8 (20/20 ov),13/07/2016,Bridgetown,14th Match,Barbados Tridents,St Kitts and Nevis Patriots,Barbados Tridents,25,,,Barbados Tridents,180,6,20,20,St Kitts and Nevis Patriots,155,8,20,20,,
1019769,971665,"15th Match:Jamaica Tallawahs v Guyana Amazon Warriors at Kingston- Jul 15, 2016",Jamaica Tallawahs won by 5 wickets (with 25 balls remaining),Guyana Amazon Warriors 128/6 (20/20 ov); Jamaica Tallawahs 132/5 (15.5/20 ov),15/07/2016,Kingston,15th Match,Jamaica Tallawahs,Guyana Amazon Warriors,Jamaica Tallawahs,,5,25,Guyana Amazon Warriors,128,6,20,20,Jamaica Tallawahs,132,5,15.5,20,,
1019647,971665,"16th Match:Barbados Tridents v Trinbago Knight Riders at Bridgetown- Jul 16, 2016",Trinbago Knight Riders won by 7 wickets (with 14 balls remaining),Barbados Tridents 172/4 (20/20 ov); Trinbago Knight Riders 173/3 (17.4/20 ov),16/07/2016,Bridgetown,16th Match,Barbados Tridents,Trinbago Knight Riders,Trinbago Knight Riders,,7,14,Barbados Tridents,172,4,20,20,Trinbago Knight Riders,173,3,17.4,20,,
1019771,971665,"17th Match:Jamaica Tallawahs v St Kitts and Nevis Patriots at Kingston- Jul 16, 2016",Jamaica Tallawahs won by 108 runs,Jamaica Tallawahs 183/6 (20/20 ov); St Kitts and Nevis Patriots 75 (15.5/20 ov),16/07/2016,Kingston,17th Match,Jamaica Tallawahs,St Kitts and Nevis Patriots,Jamaica Tallawahs,108,,,Jamaica Tallawahs,183,6,20,20,St Kitts and Nevis Patriots,75,10,15.5,20,,
1019649,971665,"18th Match:Barbados Tridents v St Lucia Zouks at Bridgetown- Jul 17, 2016",Barbados Tridents won by 25 runs,Barbados Tridents 173/5 (20/20 ov); St Lucia Zouks 148/8 (20/20 ov),17/07/2016,Bridgetown,18th Match,Barbados Tridents,St Lucia Zouks,Barbados Tridents,25,,,Barbados Tridents,173,5,20,20,St Lucia Zouks,148,8,20,20,,
1019773,971665,"19th Match:Jamaica Tallawahs v Trinbago Knight Riders at Kingston- Jul 18, 2016",Jamaica Tallawahs won by 19 runs,Jamaica Tallawahs 158/7 (20/20 ov); Trinbago Knight Riders 139/9 (20/20 ov),18/07/2016,Kingston,19th Match,Jamaica Tallawahs,Trinbago Knight Riders,Jamaica Tallawahs,19,,,Jamaica Tallawahs,158,7,20,20,Trinbago Knight Riders,139,9,20,20,,
1019775,971665,"20th Match:Jamaica Tallawahs v Barbados Tridents at Kingston- Jul 20, 2016",Jamaica Tallawahs won by 36 runs (D/L method),Jamaica Tallawahs 195/5 (18/18 ov); Barbados Tridents 159 (17.4/18 ov),20/07/2016,Kingston,20th Match,Jamaica Tallawahs,Barbados Tridents,Jamaica Tallawahs,36,,,Jamaica Tallawahs,195,5,18,18,Barbados Tridents,159,10,17.4,18,1,
1011497,971665,"21st Match:St Lucia Zouks v St Kitts and Nevis Patriots at Gros Islet- Jul 21, 2016",St Lucia Zouks won by 35 runs,St Lucia Zouks 174/9 (20/20 ov); St Kitts and Nevis Patriots 139/9 (20/20 ov),21/07/2016,Gros Islet,21st Match,St Lucia Zouks,St Kitts and Nevis Patriots,St Lucia Zouks,35,,,St Lucia Zouks,174,9,20,20,St Kitts and Nevis Patriots,139,9,20,20,,
1011499,971665,"22nd Match:St Lucia Zouks v Barbados Tridents at Gros Islet- Jul 23, 2016",St Lucia Zouks won by 7 wickets (with 15 balls remaining) (D/L method),"Barbados Tridents 137/8 (20/20 ov); St Lucia Zouks 131/3 (16.3/19 ov, target: 131)",23/07/2016,Gros Islet,22nd Match,St Lucia Zouks,Barbados Tridents,St Lucia Zouks,,7,15,Barbados Tridents,137,8,20,20,St Lucia Zouks,131,3,16.3,19,1,131
1011501,971665,"23rd Match:St Lucia Zouks v Guyana Amazon Warriors at Gros Islet- Jul 24, 2016",St Lucia Zouks won by 9 wickets (with 23 balls remaining),Guyana Amazon Warriors 159/5 (20/20 ov); St Lucia Zouks 162/1 (16.1/20 ov),24/07/2016,Gros Islet,23rd Match,St Lucia Zouks,Guyana Amazon Warriors,St Lucia Zouks,,9,23,Guyana Amazon Warriors,159,5,20,20,St Lucia Zouks,162,1,16.1,20,,
1011503,971665,"24th Match:St Lucia Zouks v Trinbago Knight Riders at Gros Islet- Jul 26, 2016",Trinbago Knight Riders won by 3 wickets (with 6 balls remaining),St Lucia Zouks 167/6 (20/20 ov); Trinbago Knight Riders 168/7 (19/20 ov),26/07/2016,Gros Islet,24th Match,St Lucia Zouks,Trinbago Knight Riders,Trinbago Knight Riders,,3,6,St Lucia Zouks,167,6,20,20,Trinbago Knight Riders,168,7,19,20,,
994677,971665,"25th Match:Barbados Tridents v Guyana Amazon Warriors at Lauderhill- Jul 28, 2016",Guyana Amazon Warriors won by 6 wickets (with 10 balls remaining),Barbados Tridents 142/7 (20/20 ov); Guyana Amazon Warriors 143/4 (18.2/20 ov),28/07/2016,Lauderhill,25th Match,Barbados Tridents,Guyana Amazon Warriors,Guyana Amazon Warriors,,6,10,Barbados Tridents,142,7,20,20,Guyana Amazon Warriors,143,4,18.2,20,,
994679,971665,"26th Match:St Kitts and Nevis Patriots v Trinbago Knight Riders at Lauderhill- Jul 29, 2016",St Kitts and Nevis Patriots won by 34 runs,St Kitts and Nevis Patriots 180/5 (20/20 ov); Trinbago Knight Riders 146 (18/20 ov),29/07/2016,Lauderhill,26th Match,St Kitts and Nevis Patriots,Trinbago Knight Riders,St Kitts and Nevis Patriots,34,,,St Kitts and Nevis Patriots,180,5,20,20,Trinbago Knight Riders,146,10,18,20,,
994681,971665,"27th Match:Jamaica Tallawahs v St Lucia Zouks at Lauderhill- Jul 30, 2016",St Lucia Zouks won by 63 runs,St Lucia Zouks 206/3 (20/20 ov); Jamaica Tallawahs 143/8 (20/20 ov),30/07/2016,Lauderhill,27th Match,Jamaica Tallawahs,St Lucia Zouks,St Lucia Zouks,63,,,St Lucia Zouks,206,3,20,20,Jamaica Tallawahs,143,8,20,20,,
994683,971665,"28th Match:Barbados Tridents v Guyana Amazon Warriors at Lauderhill- Jul 30, 2016",Guyana Amazon Warriors won by 6 wickets (with 3 balls remaining),Barbados Tridents 158/6 (20/20 ov); Guyana Amazon Warriors 161/4 (19.3/20 ov),30/07/2016,Lauderhill,28th Match,Barbados Tridents,Guyana Amazon Warriors,Guyana Amazon Warriors,,6,3,Barbados Tridents,158,6,20,20,Guyana Amazon Warriors,161,4,19.3,20,,
994685,971665,"29th Match:St Kitts and Nevis Patriots v Trinbago Knight Riders at Lauderhill- Jul 31, 2016",Trinbago Knight Riders won by 8 wickets (with 18 balls remaining),St Kitts and Nevis Patriots 137/6 (20/20 ov); Trinbago Knight Riders 138/2 (17/20 ov),31/07/2016,Lauderhill,29th Match,St Kitts and Nevis Patriots,Trinbago Knight Riders,Trinbago Knight Riders,,8,18,St Kitts and Nevis Patriots,137,6,20,20,Trinbago Knight Riders,138,2,17,20,,
994687,971665,"30th Match:Jamaica Tallawahs v St Lucia Zouks at Lauderhill- Jul 31, 2016",St Lucia Zouks won by 17 runs,St Lucia Zouks 194/3 (20/20 ov); Jamaica Tallawahs 177/6 (20/20 ov),31/07/2016,Lauderhill,30th Match,Jamaica Tallawahs,St Lucia Zouks,St Lucia Zouks,17,,,St Lucia Zouks,194,3,20,20,Jamaica Tallawahs,177,6,20,20,,
1025665,971665,"Qualifier 1:Guyana Amazon Warriors v Jamaica Tallawahs at Basseterre- Aug 3, 2016",Guyana Amazon Warriors won by 4 wickets (with 2 balls remaining),Jamaica Tallawahs 146/8 (20/20 ov); Guyana Amazon Warriors 150/6 (19.4/20 ov),03/08/2016,Basseterre,Qualifier 1,Guyana Amazon Warriors,Jamaica Tallawahs,Guyana Amazon Warriors,,4,2,Jamaica Tallawahs,146,8,20,20,Guyana Amazon Warriors,150,6,19.4,20,,
1025667,971665,"Eliminator:St Lucia Zouks v Trinbago Knight Riders at Basseterre- Aug 4, 2016",Trinbago Knight Riders won by 5 wickets (with 9 balls remaining),St Lucia Zouks 164/8 (20/20 ov); Trinbago Knight Riders 165/5 (18.3/20 ov),04/08/2016,Basseterre,Eliminator,St Lucia Zouks,Trinbago Knight Riders,Trinbago Knight Riders,,5,9,St Lucia Zouks,164,8,20,20,Trinbago Knight Riders,165,5,18.3,20,,
1025669,971665,"Qualifier 2:Jamaica Tallawahs v Trinbago Knight Riders at Basseterre- Aug 5, 2016",Jamaica Tallawahs won by 19 runs (D/L method),"Jamaica Tallawahs 195/7 (20/20 ov); Trinbago Knight Riders 110/7 (12/12 ov, target: 130)",05/08/2016,Basseterre,Qualifier 2,Jamaica Tallawahs,Trinbago Knight Riders,Jamaica Tallawahs,19,,,Jamaica Tallawahs,195,7,20,20,Trinbago Knight Riders,110,7,12,12,1,130
1025671,971665,"Final:Guyana Amazon Warriors v Jamaica Tallawahs at Basseterre- Aug 7, 2016",Jamaica Tallawahs won by 9 wickets (with 43 balls remaining),Guyana Amazon Warriors 93 (16.1/20 ov); Jamaica Tallawahs 95/1 (12.5/20 ov),07/08/2016,Basseterre,Final,Guyana Amazon Warriors,Jamaica Tallawahs,Jamaica Tallawahs,,9,43,Guyana Amazon Warriors,93,10,16.1,20,Jamaica Tallawahs,95,1,12.5,20,,
947093,946653,"North Group:Worcestershire v Durham at Worcester- May 20, 2016",Worcestershire won by 38 runs,Worcestershire 225/6 (20/20 ov); Durham 187/8 (20/20 ov),20/05/2016,Worcester,North Group,Worcestershire,Durham,Worcestershire,38,,,Worcestershire,225,6,20,20,Durham,187,8,20,20,,
947101,946653,"South Group:Gloucestershire v Sussex at Bristol- May 20, 2016",Sussex won by 1 run (D/L method),"Sussex 242/5 (20/20 ov); Gloucestershire 83/1 (7.3/7.3 ov, target: 85)",20/05/2016,Bristol,South Group,Gloucestershire,Sussex,Sussex,1,,,Sussex,242,5,20,20,Gloucestershire,83,1,7.3,7.3,1,85
947095,946653,"North Group:Leicestershire v Northamptonshire at Leicester- May 20, 2016",Northamptonshire won by 5 wickets (with 1 ball remaining) (D/L method),"Leicestershire 178/5 (20/20 ov); Northamptonshire 168/5 (17.5/18 ov, target: 164)",20/05/2016,Leicester,North Group,Leicestershire,Northamptonshire,Northamptonshire,,5,1,Leicestershire,178,5,20,20,Northamptonshire,168,5,17.5,18,1,164
947091,946653,"North Group:Nottinghamshire v Warwickshire at Nottingham- May 20, 2016",Warwickshire won by 6 wickets (with 2 balls remaining),Nottinghamshire 179/7 (20/20 ov); Warwickshire 185/4 (19.4/20 ov),20/05/2016,Nottingham,North Group,Nottinghamshire,Warwickshire,Warwickshire,,6,2,Nottinghamshire,179,7,20,20,Warwickshire,185,4,19.4,20,,
947097,946653,"South Group:Kent v Somerset at Canterbury- May 20, 2016",Kent won by 8 wickets (with 16 balls remaining),Somerset 197/7 (20/20 ov); Kent 200/2 (17.2/20 ov),20/05/2016,Canterbury,South Group,Kent,Somerset,Kent,,8,16,Somerset,197,7,20,20,Kent,200,2,17.2,20,,
947099,946653,"South Group:Essex v Surrey at Chelmsford- May 20, 2016",Surrey won by 8 runs,Surrey 170/8 (20/20 ov); Essex 162 (19.4/20 ov),20/05/2016,Chelmsford,South Group,Essex,Surrey,Surrey,8,,,Surrey,170,8,20,20,Essex,162,10,19.4,20,,
947103,946653,"North Group:Lancashire v Derbyshire at Manchester- May 21, 2016",Derbyshire won by 9 wickets (with 32 balls remaining),Lancashire 131/7 (19/19 ov); Derbyshire 132/1 (13.4/19 ov),21/05/2016,Manchester,North Group,Lancashire,Derbyshire,Derbyshire,,9,32,Lancashire,131,7,19,19,Derbyshire,132,1,13.4,19,,
947105,946653,"South Group:Surrey v Glamorgan at The Oval- May 26, 2016",Glamorgan won by 8 wickets (with 46 balls remaining),Surrey 93 (17.2/20 ov); Glamorgan 96/2 (12.2/20 ov),26/05/2016,The Oval,South Group,Surrey,Glamorgan,Glamorgan,,8,46,Surrey,93,10,17.2,20,Glamorgan,96,2,12.2,20,,
947107,946653,"South Group:Middlesex v Hampshire at Uxbridge- May 27, 2016",Middlesex won by 69 runs,Middlesex 195/6 (20/20 ov); Hampshire 126 (15.1/20 ov),27/05/2016,Uxbridge,South Group,Middlesex,Hampshire,Middlesex,69,,,Middlesex,195,6,20,20,Hampshire,126,10,15.1,20,,
947111,946653,"North Group:Lancashire v Durham at Manchester- May 27, 2016",Durham won by 6 wickets (with 30 balls remaining),Lancashire 149/8 (20/20 ov); Durham 151/4 (15/20 ov),27/05/2016,Manchester,North Group,Lancashire,Durham,Durham,,6,30,Lancashire,149,8,20,20,Durham,151,4,15,20,,
947109,946653,"North Group:Northamptonshire v Derbyshire at Northampton- May 27, 2016",Northamptonshire won by 3 wickets (with 2 balls remaining),Derbyshire 195/7 (20/20 ov); Northamptonshire 197/7 (19.4/20 ov),27/05/2016,Northampton,North Group,Northamptonshire,Derbyshire,Northamptonshire,,3,2,Derbyshire,195,7,20,20,Northamptonshire,197,7,19.4,20,,
947115,946653,"North Group:Warwickshire v Worcestershire at Birmingham- May 27, 2016",Worcestershire won by 5 wickets (with 5 balls remaining),Warwickshire 155/7 (20/20 ov); Worcestershire 161/5 (19.1/20 ov),27/05/2016,Birmingham,North Group,Warwickshire,Worcestershire,Worcestershire,,5,5,Warwickshire,155,7,20,20,Worcestershire,161,5,19.1,20,,
947113,946653,"North Group:Yorkshire v Leicestershire at Leeds- May 27, 2016",Leicestershire won by 54 runs,Leicestershire 174/7 (20/20 ov); Yorkshire 120 (18.4/20 ov),27/05/2016,Leeds,North Group,Yorkshire,Leicestershire,Leicestershire,54,,,Leicestershire,174,7,20,20,Yorkshire,120,10,18.4,20,,
947119,946653,"North Group:Durham v Nottinghamshire at Chester-le-Street- Jun 1, 2016",Durham won by 66 runs,Durham 178/7 (20/20 ov); Nottinghamshire 112 (19.2/20 ov),01/06/2016,Chester-le-Street,North Group,Durham,Nottinghamshire,Durham,66,,,Durham,178,7,20,20,Nottinghamshire,112,10,19.2,20,,
947117,946653,"South Group:Glamorgan v Essex at Cardiff- Jun 1, 2016",Essex won by 7 wickets (with 22 balls remaining),Glamorgan 140/6 (20/20 ov); Essex 143/3 (16.2/20 ov),01/06/2016,Cardiff,South Group,Glamorgan,Essex,Essex,,7,22,Glamorgan,140,6,20,20,Essex,143,3,16.2,20,,
947121,946653,"South Group:Sussex v Somerset at Hove- Jun 1, 2016",Sussex won by 48 runs,Sussex 222/3 (20/20 ov); Somerset 174 (19.4/20 ov),01/06/2016,Hove,South Group,Sussex,Somerset,Sussex,48,,,Sussex,222,3,20,20,Somerset,174,10,19.4,20,,
947123,946653,"South Group:Middlesex v Gloucestershire at Northwood- Jun 2, 2016",Gloucestershire won by 4 wickets (with 1 ball remaining),Middlesex 159/9 (20/20 ov); Gloucestershire 163/6 (19.5/20 ov),02/06/2016,Northwood,South Group,Middlesex,Gloucestershire,Gloucestershire,,4,1,Middlesex,159,9,20,20,Gloucestershire,163,6,19.5,20,,
947127,946653,"North Group:Worcestershire v Yorkshire at Worcester- Jun 2, 2016",Worcestershire won by 7 wickets (with 5 balls remaining),Yorkshire 173/6 (20/20 ov); Worcestershire 174/3 (19.1/20 ov),02/06/2016,Worcester,North Group,Worcestershire,Yorkshire,Worcestershire,,7,5,Yorkshire,173,6,20,20,Worcestershire,174,3,19.1,20,,
947125,946653,"South Group:Hampshire v Kent at Southampton- Jun 2, 2016",Hampshire won by 9 runs,Hampshire 158/8 (20/20 ov); Kent 149 (19.3/20 ov),02/06/2016,Southampton,South Group,Hampshire,Kent,Hampshire,9,,,Hampshire,158,8,20,20,Kent,149,10,19.3,20,,
947133,946653,"South Group:Kent v Gloucestershire at Beckenham- Jun 3, 2016",Gloucestershire won by 7 wickets (with 4 balls remaining),Kent 144/7 (20/20 ov); Gloucestershire 146/3 (19.2/20 ov),03/06/2016,Beckenham,South Group,Kent,Gloucestershire,Gloucestershire,,7,4,Kent,144,7,20,20,Gloucestershire,146,3,19.2,20,,
947131,946653,"South Group:Somerset v Essex at Taunton- Jun 3, 2016",Somerset won by 7 wickets (with 13 balls remaining),Essex 178/7 (20/20 ov); Somerset 181/3 (17.5/20 ov),03/06/2016,Taunton,South Group,Somerset,Essex,Somerset,,7,13,Essex,178,7,20,20,Somerset,181,3,17.5,20,,
